Company,Region ID,Tag ID,Grade ID,Variety ID,Commodity ID,First Receive Date,Warehouse Location,Room/Row ID,Commodity ID.1,Size ID,Grade ID.1,Style ID,Method ID,On Hand Quantity
"KINGS RIVER PACKING, LP",USA,8565127,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8565128,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8565129,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8565130,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A39,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8565131,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A39,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8565132,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A39,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8565136,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8565167,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A39,MANDARIN,28,FANCY,BIN,BIN,0.5
"KINGS RIVER PACKING, LP",USA,8565169,FANCY,CLEMENTINE,MANDARIN,2024-12-10,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8566930,FANCY,LISBON,LEMON,2024-12-10,COBBLESTONE,P-A27,LEMON,200,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8566931,FANCY,LISBON,LEMON,2024-12-10,COBBLESTONE,P-A27,LEMON,200,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8567403,FANCY,LISBON,LEMON,2024-12-11,COBBLESTONE,P-A25,LEMON,63,FANCY,BIN,BIN,0.1
"KINGS RIVER PACKING, LP",USA,8567537,FANCY,LISBON,LEMON,2024-12-10,COBBLESTONE,P-A25,LEMON,63,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8567843,FANCY,LISBON,LEMON,2024-12-10,COBBLESTONE,P-A25,LEMON,63,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8568420,FANCY,LISBON,LEMON,2024-12-10,COBBLESTONE,P-A25,LEMON,63,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8568423,FANCY,LISBON,LEMON,2024-12-10,COBBLESTONE,P-A25,LEMON,63,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8568913,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,0.5
"KINGS RIVER PACKING, LP",USA,8569647,FANCY,LISBON,LEMON,2024-12-11,COBBLESTONE,P-A08,LEMON,115,FANCY,BIN,BIN,0.3
"KINGS RIVER PACKING, LP",USA,8570641,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8570747,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8570748,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8570749,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8570750,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8570806,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571064,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571067,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571075,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A12,MANDARIN,24,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571085,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A02,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571096,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571097,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571098,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571112,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A12,MANDARIN,24,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571162,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A12,MANDARIN,24,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571233,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A12,MANDARIN,24,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571235,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571237,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571254,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A02,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571327,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,0.15
"KINGS RIVER PACKING, LP",USA,8571369,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A02,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571406,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571407,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571408,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571409,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571410,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571411,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571618,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A02,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571792,FANCY,CLEMENTINE,MANDARIN,2024-12-11,COBBLESTONE,P-A02,MANDARIN,36,FANCY,BIN,BIN,0.15
"KINGS RIVER PACKING, LP",USA,8571810,CHOICE,LISBON,LEMON,2024-12-11,COBBLESTONE,P-A44,LEMON,115,CHOICE,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8571958,CHOICE,LISBON,LEMON,2024-12-11,COBBLESTONE,P-A44,LEMON,115,CHOICE,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8572079,CHOICE,LISBON,LEMON,2024-12-11,COBBLESTONE,P-A44,LEMON,115,CHOICE,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576164,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576234,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576235,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A47,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576236,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576237,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A47,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576419,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576420,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576421,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576422,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576426,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576428,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576430,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576431,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576432,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576433,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576454,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576457,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576458,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576459,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576460,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576461,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576462,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A47,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576463,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576464,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576466,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576467,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576468,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576469,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576470,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576471,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576472,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576473,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576474,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576475,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576476,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576477,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576478,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576479,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576489,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576490,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576491,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576492,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576514,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576515,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576516,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576517,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A47,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576548,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576550,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576551,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576552,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576553,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576554,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576555,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576556,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576559,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576561,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576562,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576563,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576564,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A33,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576572,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A47,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576608,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576615,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576616,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576617,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576618,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576619,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576620,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576621,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576622,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576632,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576633,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576634,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576635,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A15,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576648,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A47,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576649,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A47,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576650,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A47,MANDARIN,21,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576651,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576652,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576653,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576654,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576655,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576666,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576667,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576668,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576669,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A50,MANDARIN,32,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576676,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576677,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576678,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576679,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576728,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576731,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576732,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576733,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576734,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A40,MANDARIN,18,FANCY,BIN,BIN,0.1
"KINGS RIVER PACKING, LP",USA,8576737,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576738,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576739,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576742,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576743,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576744,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576745,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A36,MANDARIN,28,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8576823,FANCY,CLEMENTINE,MANDARIN,2024-12-12,COBBLESTONE,P-A35,MANDARIN,15,FANCY,BIN,BIN,1.0
